timestamp,wind,solar,hydro,load,price,scenario,revenue,battery_energy,npv,risk,profit_label
2018-07-01 00:00:00,884.965,0.0,477.279,3158.287000853262,343.339996,scenario_007,467712.849511024,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 00:10:00,868.49,0.0,426.792,2812.088663074603,341.36499499999996,scenario_007,442163.9334535899,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 00:20:00,852.014,0.0,389.455,2939.950535725757,339.389994,scenario_007,421342.156461186,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 00:30:00,835.538,0.0,396.865,3258.602616967212,337.414993,scenario_007,415831.249618179,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 00:40:00,819.063,0.0,382.65,2963.698528576456,335.43999199999996,scenario_007,403102.59910629597,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 00:50:00,802.587,0.0,445.026,3379.168701830024,333.464991,scenario_007,416035.25781648303,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 01:00:00,786.111,0.0,444.395,3217.224858736623,331.48999,scenario_007,407900.4216349399,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 01:10:00,758.87,0.0,495.025,3076.472023208692,329.78999316666665,scenario_007,413522.02348171745,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 01:20:00,731.628,0.0,453.299,3505.156397608541,328.0899963333333,scenario_007,388762.6950852677,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 01:30:00,704.386,0.0,476.092,3370.70582480434,326.3899995,scenario_007,385296.213829761,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 01:40:00,677.144,0.0,419.901,3460.1369446699127,324.69000266666666,scenario_007,356199.54397545336,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 01:50:00,649.903,0.0,351.903,3286.7428143570933,322.9900058333333,scenario_007,323573.3257838683,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 02:00:00,622.661,0.0,384.981,3674.779768870756,321.290009,scenario_007,323745.307248778,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 02:10:00,603.096,0.0,417.16,3475.1817214724,320.3450066666667,scenario_007,326833.9151217067,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 02:20:00,583.53,0.0,450.834,3871.528978430057,319.40000433333336,scenario_007,330375.866082244,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 02:30:00,563.965,0.0,447.87,3624.3561878282117,318.45500200000004,scenario_007,322223.91694867006,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 02:40:00,544.399,0.0,460.164,3542.820508083214,317.50999966666666,scenario_007,318958.79779514566,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 02:50:00,524.834,0.0,551.195,3598.099685019744,316.56499733333334,scenario_007,340633.11751558934,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 03:00:00,505.269,0.0,435.441,3367.7282939632605,315.619995,scenario_007,296906.88549645,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 03:10:00,498.058,0.0,489.668,3892.95905785779,315.2483316666667,scenario_007,311378.97364379,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 03:20:00,490.846,0.0,523.194,3637.5400628511393,314.8766683333333,scenario_007,319297.5367567333,0.0,15638750541.496199,0.3846570425289642,1
2018-07-01 03:30:00,483.635,0.0,438.782,3881.714339852974,314.505005,scenario_007,290104.76319708495,0.0,15638750541.496199,0.3846570425289642,1
