timestamp,wind,solar,hydro,load,price,scenario,revenue,battery_energy,npv,risk,profit_label
2015-07-01 00:00:00,292.073,0.0,486.172,2850.7970917564817,100.199997,scenario_001,77980.146665265,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 00:10:00,319.57,0.0,552.317,2715.196416052922,99.47833133333333,scenario_001,86733.86387122599,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 00:20:00,347.067,0.0,504.31,3308.5484355437325,98.75666566666666,scenario_001,84079.15374528966,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 00:30:00,374.563,0.0,461.158,3146.5587728153278,98.035,scenario_001,81929.908235,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 00:40:00,402.06,0.0,543.686,3142.7478291249354,97.31333433333333,scenario_001,92033.69669241268,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 00:50:00,429.557,0.0,506.394,3401.2779903496066,96.59166866666666,scenario_001,90405.06888023534,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 01:00:00,457.053,0.0,548.321,3223.06656422993,95.870003,scenario_001,96385.208396122,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 01:10:00,477.062,0.0,443.551,3424.4815854956055,95.17500199999999,scenario_001,87619.344116226,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 01:20:00,497.071,0.0,479.685,3329.7090549351847,94.480001,scenario_001,92283.907856756,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 01:30:00,517.08,0.0,462.309,3651.022084661425,93.785,scenario_001,91851.997365,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 01:40:00,537.089,0.0,488.98,3618.9018947332393,93.08999899999999,scenario_001,95516.76218393099,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 01:50:00,557.098,0.0,412.738,3348.525178590055,92.394998,scenario_001,89607.995280328,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 02:00:00,577.107,0.0,504.003,3878.4106045308945,91.699997,scenario_001,99137.78375666999,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 02:10:00,591.074,0.0,577.364,3946.892659947081,91.23999783333333,scenario_001,106608.28058838434,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 02:20:00,605.041,0.0,529.273,3799.3595829825836,90.77999866666667,scenario_001,102973.02340758135,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 02:30:00,619.008,0.0,528.797,3692.225415338242,90.3199995,scenario_001,103669.7470260975,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 02:40:00,632.975,0.0,531.658,3719.690470489869,89.86000033333333,scenario_001,104653.921768211,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 02:50:00,646.942,0.0,560.119,3902.735377804907,89.40000116666667,scenario_001,107911.25480823785,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 03:00:00,660.909,0.0,451.938,3879.15989368404,88.940002,scenario_001,98976.61440569401,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 03:10:00,673.698,0.0,546.073,3862.94233360864,89.03833483333334,scenario_001,108606.37871798984,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 03:20:00,686.487,0.0,545.17,3853.5134478176924,89.13666766666667,scenario_001,109785.80068832367,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 03:30:00,699.276,0.0,567.769,3919.0524261736405,89.23500050000001,scenario_001,113064.76120852253,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 03:40:00,712.064,0.0,527.8,4016.040249966271,89.33333333333334,scenario_001,110761.18400000001,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 03:50:00,724.853,0.0,494.516,4081.0164336798475,89.43166616666667,scenario_001,109050.20134198217,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 04:00:00,737.642,0.0,535.798,3467.6522416895955,89.529999,scenario_001,114011.08192656001,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 04:10:00,748.729,0.0,560.744,4149.060097218593,91.1099995,scenario_001,119306.0843752635,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 04:20:00,759.816,0.0,539.423,3849.530019315725,92.69,scenario_001,120426.46291,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 04:30:00,770.903,0.0,536.163,3420.07276426928,94.27000050000001,scenario_001,123217.11247353301,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 04:40:00,781.99,0.0,496.738,3875.8043940065486,95.850001,scenario_001,122566.08007872802,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 04:50:00,793.076,0.0,443.325,4243.998453217441,97.4300015,scenario_001,120462.5512846015,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 05:00:00,804.163,0.0,606.0,4119.070320766876,99.010002,scenario_001,139620.241450326,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 05:10:00,820.93,0.0,577.855,4054.431422547981,118.78166816666666,scenario_001,166150.0157065108,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 05:20:00,837.697,0.0,460.767,4248.426343686151,138.55333433333334,scenario_001,179906.51671179733,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 05:30:00,854.463,0.0,512.846,4186.0999788110685,158.3250005,scenario_001,216479.19810865447,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 05:40:00,871.23,0.0,575.108,3767.051162615519,178.09666666666666,scenario_001,257587.97667333332,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 05:50:00,887.997,0.0,496.674,4100.707602465277,197.86833283333334,scenario_001,273982.54229266447,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 06:00:00,904.764,59.1693,488.018,4008.5124611874335,217.639999,scenario_001,316002.67948004865,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 06:10:00,915.047,69.537,573.473,4070.95226553613,230.8333305,scenario_001,359651.4864188385,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 06:20:00,925.33,83.5771,494.677,4286.70818421511,244.026662,scenario_001,366914.6089592742,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 06:30:00,935.613,95.3662,574.801,4452.5675872768425,257.2199935,scenario_001,413038.7726064287,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 06:40:00,945.896,100.633,600.44,4234.719808798752,270.413325,scenario_001,445362.363461925,0.0,6617384933.138974,0.5833901041251109,1
2015-07-01 06:50:00,956.179,110.758,531.081,4117.30346647566,283.6066565,scenario_001,453208.542006817,0.0,6617384933.138974,0.5833901041251109,1
